City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
1274571,charkhi dadri,IN,1644099994,28.6,76.2667,47.88,80,5,2.62
1280849,kashi,CN,1644100093,39.4547,75.9797,29.23,74,75,4.47
1259552,pipri,IN,1644100128,19.8,75.5333,61.93,27,1,4.92
1275665,bikaner,IN,1644100002,28.0167,73.3,57.79,36,1,10.94
1501710,krutaya gorka,RU,1644100132,55.3649,73.2231,2.88,85,100,7.49
1282256,hithadhoo,MV,1644099799,-0.6,73.0833,81.77,75,81,11.52
1337613,kulhudhuffushi,MV,1644099898,6.6221,73.07,79.63,70,14,5.88
1337605,mahibadhoo,MV,1644099989,3.7833,72.9667,81.19,70,20,10.18
1490918,staryy nadym,RU,1644100058,65.6118,72.6842,-19.14,100,100,0.94
1267390,kavaratti,IN,1644100042,10.5669,72.642,78.08,63,15,8.9
1513491,komsomolskiy,UZ,1644100022,40.4272,71.7189,36.82,38,100,4.61
1526041,atasu,KZ,1644099998,48.6814,71.6433,14.76,64,2,16.71
1486321,yar-sale,RU,1644100064,66.8333,70.8333,-12.82,100,80,2.28
1506268,gornopravdinsk,RU,1644100009,60.05,69.9,16.54,98,100,2.95
1514829,altyn-topkan,TJ,1644100131,40.6528,69.5998,34.27,26,100,6.49
1135690,isa khel,AF,1644100050,36.6702,68.8443,50.85,27,75,2.66
1262062,naliya,IN,1644100124,23.2667,68.8333,65.14,79,0,5.39
1164896,sibi,PK,1644100086,29.5448,67.8764,61.79,26,0,4.0
1216787,kitob,UZ,1644100025,39.0843,66.8332,50.58,91,100,4.12
1501429,kuminskiy,RU,1644100071,58.6667,66.5667,14.07,96,100,2.82
1513087,nurota,UZ,1644100017,40.5614,65.6886,44.69,51,100,18.03
1512101,agirish,RU,1644099993,61.9247,63.0231,6.1,99,88,5.55
1128239,rudbar,AF,1644100106,30.15,62.6,62.55,32,0,9.57
1161724,chabahar,IR,1644100114,25.2919,60.643,71.17,74,0,5.19
1159362,torbat-e jam,IR,1644100005,35.244,60.6225,42.48,85,58,6.55
1487332,verkhnyaya inta,RU,1644100012,65.9811,60.3094,-11.13,94,10,4.09
1505579,inta,RU,1644100018,66.0317,60.1659,-13.65,96,21,3.51
609924,emba,KZ,1644100035,48.8264,58.1442,19.11,95,100,4.07
1106643,quatre cocos,MU,1644099846,-20.2078,57.7625,79.09,82,100,17.4
1106677,bambous virieux,MU,1644100041,-20.3428,57.7575,79.21,89,40,11.5
934322,mahebourg,MU,1644100080,-20.4081,57.7,79.25,89,40,11.5
934479,grand gaube,MU,1644099910,-20.0064,57.6608,79.38,78,100,5.99
933995,souillac,MU,1644099831,-20.5167,57.5167,79.36,89,40,11.5
119374,qeshm,IR,1644100111,26.9581,56.2719,66.09,78,0,15.57
935215,saint-philippe,RE,1644099876,-21.3585,55.7679,80.19,84,100,19.01
161974,gazanjyk,TM,1644100079,39.2446,55.5154,40.78,84,94,13.96
935214,saint-pierre,RE,1644099962,-21.3393,55.4781,80.28,74,0,9.22
935616,le port,RE,1644099997,-20.9373,55.2919,80.6,84,100,18.32
610298,beyneu,KZ,1644100054,45.3167,55.2,31.23,96,100,20.69
569742,chaykovskiy,RU,1644100091,56.7686,54.1148,15.12,97,100,2.91
286621,salalah,OM,1644099833,17.0151,54.0924,75.29,69,40,5.75
609919,kuryk,KZ,1644100051,43.2,51.65,36.48,66,100,17.25
64814,bandarbeyla,SO,1644100013,9.4942,50.8122,74.19,72,81,9.28
523583,nagorsk,RU,1644100101,59.3172,50.8078,14.59,98,100,5.5
290340,manama,BH,1644100120,26.2154,50.5832,64.38,48,0,20.71
1056899,sambava,MG,1644100100,-14.2667,50.1667,75.49,89,100,4.41
53157,qandala,SO,1644100070,11.472,49.8728,73.56,63,93,1.23
524243,murygino,RU,1644100056,58.7383,49.4582,21.52,96,99,6.11
57000,hobyo,SO,1644100034,5.3505,48.5268,75.56,72,3,10.85
58933,garowe,SO,1644100097,8.4054,48.4845,66.56,66,75,8.03
489164,staraya kulatka,RU,1644100078,52.7167,47.6167,26.64,97,100,4.68
498295,savinka,RU,1644100127,50.0785,47.0994,8.96,96,60,9.51
117574,sanandaj,IR,1644100099,35.3144,46.9923,33.82,69,40,0.0
72181,marzuq,YE,1644099966,14.4,46.4667,65.77,40,42,2.46
1067565,beloha,MG,1644099904,-25.1667,45.05,75.31,83,100,19.13
415189,aden,YE,1644099850,12.7794,45.0367,78.03,64,41,6.31
103630,najran,SA,1644100000,17.4924,44.1277,66.85,59,0,3.2
107304,buraydah,SA,1644099818,26.326,43.975,50.45,43,0,8.03
69500,zabid,YE,1644100025,14.1951,43.3152,75.09,79,46,16.31
921772,moroni,KM,1644100018,-11.7022,43.2551,79.05,80,100,3.98
325336,adilcevaz,TR,1644100101,38.8039,42.7342,15.51,48,0,4.5
223816,jibuti,DJ,1644100070,11.5,42.5,72.82,47,0,3.76
462522,zimovniki,RU,1644100017,47.1483,42.4633,28.13,83,89,10.89
110690,faya,SA,1644100066,18.3851,42.4509,51.91,78,7,3.53
542452,krasnoarmeyskiy,RU,1644100096,47.0114,42.2072,27.61,87,98,8.7
575413,bokovskaya,RU,1644100089,49.229,41.8306,10.6,95,12,6.49
525138,morshansk,RU,1644100105,53.4435,41.8107,-3.95,100,85,4.41
549748,kholmogory,RU,1644100094,64.2229,41.656,3.31,90,98,9.13
615460,pitsunda,GE,1644099994,43.1592,40.3378,33.98,68,95,9.17
342641,bati,ET,1644100025,11.1833,40.0167,61.81,70,5,3.6
